tweet,label
new footage reveals that las vegas pd lied about the circumstances regarding their killing of jorge gomez.\n\ngomez w\xe2\x80\xa6 https://t.co/phjjzuqgz2',BLM
cops lie...\n\nnew video shows that las vegas police apparently lied when they said that a blacklivesmatter proteste\xe2\x80\xa6 https://t.co/g3pr9r0vwy',BLM
nan,BLM
"rt fassalternative: i don\xe2\x80\x99t want to say \xe2\x80\x9ci said so\xe2\x80\x9d, but here it is ... sj \n\nbtw, for clarity sj != san jose \xf0\x9f\x98\x87!!\n\ncc:\nthe so-called antif\xe2\x80\xa6'",BLM
ariane mccree blacklivesmatter',BLM
"shouldn't it be illegal for cops to kill black people by leaning on their necks by now? \na handful of cops, standin\xe2\x80\xa6 https://t.co/babm4kgcgx""",BLM
"big education ape: the top banana: today's education headlines wednesday, february 24, 2021 redfored tbats blm\xe2\x80\xa6 https://t.co/jclktq0udz""",BLM
rt citizen_x_223: carolegist first black woman to win the miss usa crown in 1990.\nthe tv host and model finished 2nd runner up in the mis\xe2\x80\xa6',BLM
rt geegeebythesea: https://t.co/ejht4faayl\nplease watch thru the whole discussion. \nvetsresist \nmallorys_oracle ojeda4america \nicymi  \xe2\x80\xa6',BLM
"big education ape: black educator hall of fame member maria l. baldwin + dr. ambrose caliver - philly's 7th ward\xe2\x80\xa6 https://t.co/sxrsqc732d""",BLM
"i'm still so far from my goal, i know times are tough, but if you can help me, please. 1 or 2 dollars makes a diffe\xe2\x80\xa6 https://t.co/csrhqasvcn""",BLM
"rt harold_tique: morgan freeman's view on black history month, racism black lives matter https://t.co/lo9lpow0dz via willywillboi blm b\xe2\x80\xa6""",BLM
who approved this clearly racist curriculum devised by dr. fatima morrell buffalo_schools dr. kriner cash\xe2\x80\xa6 https://t.co/k22bvu0lxy',BLM
social distancing 2021-2 anthropoceneproject nccwp greennewdeal savetheplanet blacklivesmatter filmfotograf\xe2\x80\xa6 https://t.co/uqmkpluth3',BLM
"big education ape: a very busy day larry ferlazzo's websites of the day... the latest news and resources in educati\xe2\x80\xa6 https://t.co/bu7gleuelf""",BLM
"you\xe2\x80\x99re not gonna convince me that batman doesn\xe2\x80\x99t list blacklivesmatter right up there with the joker, the riddler,\xe2\x80\xa6 https://t.co/rvnojpccfr'",BLM
"rt rooseveltgsda: .roosevelthsdc's blackhistorymonth program was amazing! sit back and enjoy: https://t.co/qrrvvre26h bhm blacklivesma\xe2\x80\xa6""",BLM
happy black history month\xf0\x9f\x96\x96\xf0\x9f\x8f\xbd\xe2\x9c\x8a\xf0\x9f\x8f\xbd blackhistorymonth blacklivesmatter godblessamerica\xf0\x9f\x87\xba\xf0\x9f\x87\xb8 thestruggleisreal\xe2\x80\xa6 https://t.co/rfvkqti5mv',BLM
this is why blacklivesmatter matters.\nracism kills. https://t.co/cil9zmcohe',BLM
"rt paddygibson: if you can make to lidcombe tomorrow morning, please come to support danny\xe2\x80\x99s family justicefordanny blacklivesmatter htt\xe2\x80\xa6'",BLM
https://t.co/ejht4faayl\nplease watch thru the whole discussion. \nvetsresist \nmallorys_oracle ojeda4america \nicym\xe2\x80\xa6 https://t.co/xqat8h9mbd',BLM
"rt cooperbarnes: i am a white man who has benefited from growing up in a systemically racist society, therefore it is my responsibility to\xe2\x80\xa6'",BLM
"rt jmhardinboston: it's almost like folks give lip service to blacklivesmatter (maybe) but when you get right down to it they're more con\xe2\x80\xa6""",BLM
thedailyshow youtube ronnychieng are the poc being hurt while they\xe2\x80\x99re doing this? please tell me the poc aren\xe2\x80\x99t\xe2\x80\xa6 https://t.co/rbgstwj5qs',BLM
"rt ymca_boston: ""as a leader of color i cannot ignore the fact that there is social unrest and social injustice happening across our count\xe2\x80\xa6'",BLM
what we ignore; we empower. georgefloyd blacklivesmatter',BLM
"rt shechangese: it's on sistasonbet is on and so is the hottest empowerment swag in the galaxy\nhttps://t.co/b3bopqviyc\nsnowfallfx wedne\xe2\x80\xa6""",BLM
"rt xtramagazine: in our latest speed date, drag star tynomibanks talks with xtra about her work with blacklivesmatter, her upcoming musi\xe2\x80\xa6'",BLM
resistanceinred of course blacklivesmatter blackhistorymonth blackowned  blacktwitter',BLM
"rt nonno_paula: \xe2\x80\x9cwhen breonna taylor was killed in her apartment by police in louisville, kentucky, last year, shields thought of another\xe2\x80\xa6'",BLM
rt ballergearca: new merch drop\n\nin order for us to see change in the world it has to start within ourselves. we have to have a change of\xe2\x80\xa6',BLM
"prejudice and discrimination have been in this world since the world began, but by *no* means are they acceptable.\xe2\x80\xa6 https://t.co/yokkahozpj'",BLM
"in honour of blackhistorymonth, we remember and pay tribute to all the incredible african and caribbean performers\xe2\x80\xa6 https://t.co/7a7ouvyrll'",BLM
"rt jrsketcher_: to the person who may be dealing with bullying right now: don't ever let trolls like these put you down. you are the bomb\xe2\x80\xa6""",BLM
"rt xjuicysosa1331x: \xf0\x9f\x91\x80 looks like lil debby snack cakes is back up to her old shenanigans. \n\nas a former ready alum, her behavior and ideol\xe2\x80\xa6'",BLM
no1 botgod live in 5 twitch playapex giveaway the 22nd! blm blacklivesmatter click da link pull up\xe2\x80\xa6 https://t.co/k5vksemr6s',BLM
"the14thamendment netflix this is a must see if you really really wanna see this country's history realtalk\xe2\x80\xa6 https://t.co/lxpjotjh2g""",BLM
"i\xe2\x80\x99m joining the chorus of voices across the city, county, and country calling on marcoattorney to drop all charges\xe2\x80\xa6 https://t.co/lafgklmqbs'",BLM
nan,BLM
"in our latest speed date, drag star tynomibanks talks with xtra about her work with blacklivesmatter, her upcomin\xe2\x80\xa6 https://t.co/ygr6zdssj4'",BLM
"it's almost like folks give lip service to blacklivesmatter (maybe) but when you get right down to it they're more\xe2\x80\xa6 https://t.co/3p8bmeh6ev""",BLM
rt deenaladd: ontario must develop an anti-racist response to covid-19 | tvo https://t.co/fa5czm5i0w it will mean providing paid sick days\xe2\x80\xa6',BLM
"if you can make to lidcombe tomorrow morning, please come to support danny\xe2\x80\x99s family justicefordanny\xe2\x80\xa6 https://t.co/89cwodmawm'",BLM
"i \xf0\x9f\x96\xa4 this! blacklivesmatter \xe2\x9c\x8a\xf0\x9f\x8f\xbe  summit park, utah https://t.co/kceks6gcwi'",BLM
"\xf0\x9f\x91\x80 looks like lil debby snack cakes is back up to her old shenanigans. \n\nas a former ready alum, her behavior and id\xe2\x80\xa6 https://t.co/m8ry3k1x4",BLM
"rt seanperrymanva: say it with me: there is no racial justice without economic justice.\n\nif we believe that blacklivesmatter, we need to\xe2\x80\xa6'",BLM
\xf0\x9f\x91\x8f\xf0\x9f\x8f\xbd\xf0\x9f\x91\x8f\xf0\x9f\x8f\xbdshare!! this is so on point!! blacklivesmatter health we\xf0\x9f\x91\x8f\xf0\x9f\x8f\xbdbeen\xf0\x9f\x91\x8f\xf0\x9f\x8f\xbdsaying\xf0\x9f\x91\x8f\xf0\x9f\x8f\xbdthis\xf0\x9f\x91\x8f\xf0\x9f\x8f\xbd s/o cheryl fischer (2005) this\xe2\x80\xa6 https://t.co/qhuskoxke1',BLM
rt naphsmakeup: 8 followers away from 100 followers! help us reach our goal \xf0\x9f\xa5\xb0\xf0\x9f\x98\x8d blacklivesmatter blackownedbusiness',BLM
ajplus walking while black should not get you a night in jail. thank goodness this one wasn\xe2\x80\x99t killed. omg. blacklivesmatter',BLM
"it's on sistasonbet is on and so is the hottest empowerment swag in the galaxy\nhttps://t.co/b3bopqviyc\nsnowfallfx\xe2\x80\xa6 https://t.co/jpsow76wyu""",BLM
therightmelissa god expects us to take responsibility for our actions. god is not your santa claus. god does not w\xe2\x80\xa6 https://t.co/irxdygbfkq',BLM
i teach black lives &amp; they matter \xf0\x9f\x96\xa4\xe2\x9c\x8a\xf0\x9f\x8f\xbc\xf0\x9f\x93\x9a blackhistorymonth  blacklivesmatter  teachersoftwitter https://t.co/sseyc4exby',BLM
rt ppadvocatesmm: the nation\xe2\x80\x99s maternal mortality crisis is a direct result of structural racism. we must work for racial and health equit\xe2\x80\xa6',BLM
"shaunie o'neal call og a dark skin african nigerian woman aggressive but yet her best friend light skin latino frie\xe2\x80\xa6 https://t.co/nehhdjigoh""",BLM
"rt keithandthegirl: katg 3371: 2021 24-hour marathon: addiction w/ tbgwt, iainlee, katherineeboyle\n, and riawojo\n\nhttps://t.co/ftya7ep\xe2\x80\xa6'",BLM
amygaukel miigwech/ty/merci much important work ahead! edi blacklivesmatter',BLM
"\xe2\x80\x9cwhen breonna taylor was killed in her apartment by police in louisville, kentucky, last year, shields thought of a\xe2\x80\xa6 https://t.co/9fudmlqbzo'",BLM
rt derenicbyrd: emanualjackson \xe2\x80\x93 the black trump supporter who aided in the capitol attack \xe2\x80\x93 will be held until trial.\n\nrileywilliams -\xe2\x80\xa6',BLM
if you want to see a group of women who fully embrace blacklivesmatter  look to the wnba uswnt nwsl \n\nthey are\xe2\x80\xa6 https://t.co/obifob2acl',BLM
i also notice most people who compare their oppression to black lives matter usually only says \xe2\x80\x9cblm\xe2\x80\x9d the acronym...\xe2\x80\xa6 https://t.co/m0zzwdnurt',BLM
rt hcedd_: (3/3) \xe2\x80\x9cthe most innovative thing the innovation district will do on the 16 acres of land rmc owns will be to prioritize a commu\xe2\x80\xa6',BLM
looking for a emotes &amp; badges\n1. like/retweet\n2. link your yt/twitch\n3. &amp; make friends\ntwitch\ntwitchtv\xe2\x80\xa6 https://t.co/fm9hf0m7z,BLM
"as would be expected, shanedkavanaugh and oregonian doing their best to downplay the trashing of portland by the\xe2\x80\xa6 https://t.co/ayqlvh6hnv'",BLM
jussayin.....blacklivesmatter https://t.co/2lgfyzexu4',BLM
"rt johnbasham: report: blacklivesmatter raked in $90million in donations last year but angry local chapters say they haven't seen any mon\xe2\x80\xa6""",BLM
"rt blackbirds: there\'s power in healing.\nthere\'s power in our voices.\nthere\'s power in our platforms.\n\nwe\'ve curated ""thread of threads: \xe2\x80\xa6'",BLM
"rt julianhipkins: .roosevelthsdc's blackhistorymonth program was amazing! sit back and enjoy: https://t.co/rwq1w3enur bhm blacklivesma\xe2\x80\xa6""",BLM
"rt twitter: today is juneteenth\xc2\xa0\n\nwe\xe2\x80\x99re honored to have opalayo, one of the three black women who co-founded blacklivesmatter, speak on\xe2\x80\xa6'",BLM
songoftheday chansondelajournee sisterrosettatharpe blacklivesmatter \nsong of the day / chanson de la journ\xc3\xa9e\ns\xe2\x80\xa6 https://t.co/phn5a4nr9u',BLM
for those who steal black culture do you know the real reason behind it? blackhistorymonth blacklivesmatter https://t.co/zcksxbfoxl',BLM
"rt droosion: disgusting racism in kentucky, shocking i know. a woman simply wanted to buy a bike for her child so she looked on facebook m\xe2\x80\xa6'",BLM
nan,BLM
"movie clip: \nspike lee\xe2\x80\x99s \xe2\x80\x9cdo the right thing\xe2\x80\x9d , 1989\n\xe2\x80\x9cyo sal! how come you got no brothers on the wall here?!\xe2\x80\x9d\xe2\x80\xa6 https://t.co/u9xwiuej7h'",BLM
tariqnasheed can blackwomen have their space? what national and international movements in the sphere of\xe2\x80\xa6 https://t.co/3jgm1glvfq',BLM
rt melkijrussell: end policeterrorism \nthe police-brewtotalitarian docu-mix: https://t.co/xxamrvvdsz explains the historical purpose &amp; re\xe2\x80\xa6',BLM
republicans are taking their voter suppression efforts to new extremes https://t.co/1qekrvsq0l via motherjones\xe2\x80\xa6 https://t.co/ndrbfxwmg6',BLM
"disgusting racism in kentucky, shocking i know. a woman simply wanted to buy a bike for her child so she looked on\xe2\x80\xa6 https://t.co/v0nwcvupos'",BLM
riseabove blacklivesmericana music inspired by the blacklivesmatter movement',BLM
rt toddbohannon: \xe2\x80\x9cthe mother of ahmaudarbery filed a federal civilrights lawsuit on tuesday against the 3 men accused of killing her son\xe2\x80\xa6',BLM
the brits stay groovin\xe2\x80\x99...\n\xe2\x81\xa6rustymk2\xe2\x81\xa9 \nblacklivesmatter  https://t.co/xnpmjlbqlz',BLM
rt mp_latinx: vanessabnbr cinemaprofound petramccarron2 flowerandiris1 gaylecostner samicat1982 drodvik52 pitttysake julielinden5\xe2\x80\xa6',BLM
"rt citizen_x_223: colguionsblufordjr was an aerospace engineer, u.s. airforce officer, fighter pilot, nasa astronaut.\n\nhe was the first b\xe2\x80\xa6'",BLM
rt suzanne_sushi: looking for a cartoon art?\n1. like/retweet\n2. link your yt/twitch\n3. &amp; make friends\ntwitch\ntwitchtv\nsmallstreamer\nsm\xe2\x80\xa6',BLM
"rt citizen_x_223: mcpocarlbrashear was a u.s. navy sailor and a navy master diver.\n\nhe became the navy's first black master diver and hig\xe2\x80\xa6""",BLM
i have a list of mutuals i think everyone should follow and he is at the very top ispeak1906 blacklivesmatter https://t.co/ogddd5kfc8',BLM
"rt citizen_x_223: the colored hockey league of the maritimes chl was a league of all black players. founded in 1895 in halifax, nova scot\xe2\x80\xa6'",BLM
"rt edmontonagainst: brad carrigan is one of the organizers of the anti-lockdown rallies in calgary.\n\nin this post, he claims blacklivesma\xe2\x80\xa6'",BLM
rt mevictord: plano have a black mayor and police chief \xf0\x9f\x9a\x94 and the douglas community is walking distance from the police station. and the o\xe2\x80\xa6',BLM
pdx n. precinct. thursday (feb 25). 12pm-3pm. jfpk march. \n\nmarch will end at a vigil for george floyd in arbor lo\xe2\x80\xa6 https://t.co/aesd3hy2qc',BLM
get rid of trumpparty loyalist dejoy. why would anyone believe he would do anything differently for upcoming elec\xe2\x80\xa6 https://t.co/qxsqaqnvov',BLM
"rt fr_hossain: here's why african-americans are sceptical of the covid-19 vaccine\n\nhttps://t.co/jxf2uhyuyk blackhistorymonth blacklivesm\xe2\x80\xa6""",BLM
what a year it was. this piece is available for sale on https://t.co/ydqgftqseg covid blacklivesmatter art\xe2\x80\xa6 https://t.co/j2pzqp0iqg',BLM
they can\xe2\x80\x99t save all lives unless blacklivesmatter',BLM
"rt jhuaap: jhu's mla program invites you to join blacklivesmatter, pandemics, and poetics on february 25th at 7 pm est to discuss the ne\xe2\x80\xa6""",BLM
montreal black communities reflect on the change they have seen since the 1960s\ncanada blackcommunity\xe2\x80\xa6 https://t.co/aa4f6tkfyq',BLM
we are told that blacklivesmatter \nwe are told that black opinions matter\nwe are told that black identity matters\xe2\x80\xa6 https://t.co/3z5yhxjlqy',BLM
"\xe2\x80\x9cwhen you are discriminated on something you have no control on, it diminishes you that much more.\xe2\x80\x9d -state represen\xe2\x80\xa6 https://t.co/h2ildto6aa'",BLM
"wed oct 28 2020 dc, washington dc - police pepper spray crowd of protesters watch: https://t.co/qwhiaptyui\xe2\x80\xa6 https://t.co/jnw26oswf6'",BLM
"i don\xe2\x80\x99t want to say \xe2\x80\x9ci said so\xe2\x80\x9d, but here it is ... sj \n\nbtw, for clarity sj != san jose \xf0\x9f\x98\x87!!\n\ncc:\nthe so-called\xe2\x80\xa6 https://t.co/2j7zgllvhh'",BLM
of course tuckerisabigot. there\xe2\x80\x99s a reason why his viewing audience looks like a nuremberg rally. and it\xe2\x80\x99s not bec\xe2\x80\xa6 https://t.co/fpvyh7uktc',BLM
"franchesca_warr agreed...others may try to steal your blessing, but you will know when god engraves a blessing wit\xe2\x80\xa6 https://t.co/zycfgfk5so'",BLM
nowthisnews re-evaluate their policy?!?! how about stop being racist mf\xe2\x80\x99ers and profiling black people!!!!\xe2\x80\xa6 https://t.co/0qatcryygv',BLM
rt forreignfeen: the black and asian community united \xf0\x9f\xa4\x8e protectasianlives blacklivesmatter https://t.co/ov8rwokbxc',BLM
burpiedoodle dandickspft briancobalt canadiantire obey the law and no one gets shot.  blacklivesmatter \n\nused\xe2\x80\xa6 https://t.co/d2jslffoae',BLM
"rt shelettaisfunny: why isn't it hinging on eye-witness accounts and that 8 minutes and 49 seconds of undisputed video of him kneeling on\xe2\x80\xa6""",BLM
"rt jrgaillot: blacklivesmatter started in haiti on april 7, 1803. it was the rallying cry that gave the world its first black republic on\xe2\x80\xa6'",BLM
book - killing african americans: police and vigilante violence as a racial control mechanism\xe2\x80\xa6 https://t.co/pnxv6itvtj',BLM
how they take this mugshot at the morgue cuz i know they shot him up cuz they feared for they lives....especially i\xe2\x80\xa6 https://t.co/xv6vhmtvup',BLM
vanessabnbr cinemaprofound petramccarron2 flowerandiris1 gaylecostner samicat1982 drodvik52 pitttysake\xe2\x80\xa6 https://t.co/lsye8acro3',BLM
"rt oliviapinupart: wip acrylic study of black panther\xe2\x80\x99s okoye, wakanda\xe2\x80\x99s greatest warrior, played by danaigurira  blackpanther wakan\xe2\x80\xa6'",BLM
